player_slot,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,backpack_0,backpack_1,backpack_2,item_neutral,kills,deaths,assists,leaver_status,last_hits,denies,gold_per_min,xp_per_min,level,hero_damage,tower_damage,hero_healing,gold,gold_spent,scaled_hero_damage,scaled_tower_damage,scaled_hero_healing,ability_upgrades,won,match_id,custom_game,additional_units,match_id_int
1.0,53.0,96.0,226.0,216.0,29.0,244.0,43.0,0.0,0.0,0.0,309.0,4.0,5.0,28.0,0.0,192.0,2.0,426.0,617.0,23.0,19632.0,3913.0,0.0,2767.0,13230.0,10435.0,1967.0,0.0,"[{'ability': 5245, 'time': 306, 'level': 1}, {'ability': 5247, 'time': 367, 'level': 2}, {'ability': 5246, 'time': 491, 'level': 3}, {'ability': 5246, 'time': 615, 'level': 4}, {'ability': 5245, 'time': 769, 'level': 5}, {'ability': 5248, 'time': 875, 'level': 6}, {'ability': 5246, 'time': 1005, 'level': 7}, {'ability': 5247, 'time': 1085, 'level': 8}, {'ability': 5246, 'time': 1181, 'level': 9}, {'ability': 5247, 'time': 1421, 'level': 10}, {'ability': 470, 'time': 1482, 'level': 11}, {'ability': 5248, 'time': 1825, 'level': 12}, {'ability': 5247, 'time': 1893, 'level': 13}, {'ability': 5245, 'time': 2045, 'level': 14}, {'ability': 5934, 'time': 2201, 'level': 15}, {'ability': 5245, 'time': 2252, 'level': 16}, {'ability': 5248, 'time': 2491, 'level': 17}, {'ability': 5952, 'time': 2584, 'level': 18}]",True,5435637311.0,,,5435637311
128.0,107.0,57.0,182.0,214.0,267.0,218.0,254.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,0.0,58.0,7.0,254.0,391.0,19.0,,,,,,,,,,False,4878378560.0,,,4878378560
129.0,50.0,218.0,231.0,0.0,0.0,244.0,36.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,0.0,103.0,10.0,304.0,529.0,24.0,,,,,,,,,,0.0,5009530438.0,,,5009530438
0.0,81.0,63.0,114.0,363.0,147.0,364.0,151.0,298.0,0.0,0.0,0.0,3.0,7.0,15.0,0.0,199.0,14.0,362.0,562.0,25.0,,,,,,,,,,0.0,5134030408.0,,,5134030408
132.0,43.0,50.0,41.0,43.0,100.0,60.0,108.0,0.0,77.0,0.0,377.0,14.0,7.0,19.0,0.0,155.0,30.0,411.0,604.0,25.0,43163.0,2711.0,0.0,5750.0,13390.0,21887.0,1156.0,0.0,"[{'ability': 5685, 'time': 211, 'level': 1}, {'ability': 5090, 'time': 303, 'level': 2}, {'ability': 5090, 'time': 343, 'level': 3}, {'ability': 5685, 'time': 420, 'level': 4}, {'ability': 5090, 'time': 489, 'level': 5}, {'ability': 5093, 'time': 577, 'level': 6}, {'ability': 5090, 'time': 643, 'level': 7}, {'ability': 5685, 'time': 782, 'level': 8}, {'ability': 5685, 'time': 876, 'level': 9}, {'ability': 5939, 'time': 1063, 'level': 10}, {'ability': 5091, 'time': 1158, 'level': 11}, {'ability': 5093, 'time': 1235, 'level': 12}, {'ability': 5091, 'time': 1451, 'level': 13}, {'ability': 5091, 'time': 1531, 'level': 14}, {'ability': 6628, 'time': 1713, 'level': 15}, {'ability': 5091, 'time': 1797, 'level': 16}, {'ability': 5093, 'time': 2155, 'level': 17}, {'ability': 5976, 'time': 2330, 'level': 18}]",True,5448734288.0,,,5448734288
132.0,37.0,42.0,108.0,306.0,365.0,231.0,254.0,0.0,0.0,0.0,0.0,1.0,8.0,24.0,0.0,103.0,7.0,315.0,444.0,22.0,,,,,,,,,,1.0,5193553493.0,,,5193553493
2.0,108.0,180.0,11.0,218.0,244.0,90.0,206.0,182.0,0.0,0.0,0.0,3.0,17.0,28.0,0.0,102.0,3.0,312.0,499.0,25.0,,,,,,,,,,0.0,5082719830.0,,,5082719830
128.0,12.0,63.0,185.0,182.0,16.0,22.0,42.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,50.0,7.0,248.0,368.0,15.0,,,,,,,,,,0.0,5022858840.0,,,5022858840
4.0,36.0,216.0,36.0,216.0,216.0,267.0,231.0,0.0,0.0,0.0,359.0,4.0,6.0,15.0,0.0,103.0,8.0,321.0,615.0,24.0,,,,,,,,,,1.0,5230200421.0,,,5230200421
129.0,47.0,63.0,116.0,33.0,277.0,166.0,236.0,75.0,0.0,0.0,362.0,7.0,6.0,12.0,0.0,241.0,29.0,491.0,680.0,25.0,24611.0,3782.0,0.0,4624.0,16945.0,15336.0,1983.0,0.0,"[{'ability': 5218, 'time': 200, 'level': 1}, {'ability': 5219, 'time': 342, 'level': 2}, {'ability': 5219, 'time': 406, 'level': 3}, {'ability': 5218, 'time': 465, 'level': 4}, {'ability': 5219, 'time': 563, 'level': 5}, {'ability': 5221, 'time': 650, 'level': 6}, {'ability': 5220, 'time': 756, 'level': 7}, {'ability': 5219, 'time': 847, 'level': 8}, {'ability': 5220, 'time': 942, 'level': 9}, {'ability': 5220, 'time': 1122, 'level': 10}, {'ability': 6565, 'time': 1235, 'level': 11}, {'ability': 5221, 'time': 1395, 'level': 12}, {'ability': 5218, 'time': 1496, 'level': 13}, {'ability': 5218, 'time': 1524, 'level': 14}, {'ability': 6156, 'time': 1666, 'level': 15}, {'ability': 5220, 'time': 1850, 'level': 16}, {'ability': 5221, 'time': 2020, 'level': 17}, {'ability': 5942, 'time': 2155, 'level': 18}, {'ability': 6819, 'time': 2810, 'level': 19}]",True,5387378283.0,,,5387378283
4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,7.0,2.0,3.0,1.0,1.0,105.0,95.0,6.0,1851.0,0.0,2025.0,1.0,1315.0,1762.0,0.0,2270.0,"[{'ability': 5163, 'time': 207, 'level': 1}, {'ability': 5164, 'time': 351, 'level': 2}, {'ability': 5163, 'time': 473, 'level': 3}, {'ability': 5164, 'time': 803, 'level': 4}]",False,5426876013.0,,,5426876013
131.0,105.0,96.0,100.0,356.0,0.0,218.0,214.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,0.0,163.0,1.0,486.0,745.0,26.0,,,,,,,,,,1.0,5132564079.0,,,5132564079
2.0,86.0,94.0,218.0,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,49.0,4.0,284.0,344.0,14.0,,,,,,,,,,0.0,4897943152.0,,,4897943152
132.0,26.0,218.0,214.0,36.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,24.0,0.0,29.0,2.0,256.0,490.0,23.0,,,,,,,,,,0.0,5017642611.0,,,5017642611
4.0,105.0,48.0,0.0,77.0,23.0,178.0,206.0,0.0,0.0,0.0,0.0,11.0,9.0,14.0,0.0,47.0,1.0,421.0,563.0,19.0,,,,,,,,,,1.0,5018076789.0,,,5018076789
1.0,47.0,139.0,135.0,216.0,236.0,63.0,88.0,216.0,0.0,0.0,212.0,11.0,8.0,6.0,0.0,169.0,21.0,443.0,503.0,20.0,29361.0,782.0,0.0,487.0,14805.0,18257.0,459.0,0.0,"[{'ability': 5218, 'time': 223, 'level': 1}, {'ability': 5220, 'time': 338, 'level': 2}, {'ability': 5218, 'time': 395, 'level': 3}, {'ability': 5220, 'time': 522, 'level': 4}, {'ability': 5218, 'time': 593, 'level': 5}, {'ability': 5221, 'time': 646, 'level': 6}, {'ability': 5218, 'time': 744, 'level': 7}, {'ability': 5219, 'time': 899, 'level': 8}, {'ability': 5220, 'time': 984, 'level': 9}, {'ability': 6564, 'time': 1098, 'level': 10}, {'ability': 5220, 'time': 1199, 'level': 11}, {'ability': 5221, 'time': 1300, 'level': 12}, {'ability': 5219, 'time': 1310, 'level': 13}, {'ability': 5219, 'time': 1430, 'level': 14}, {'ability': 6156, 'time': 1620, 'level': 15}, {'ability': 5219, 'time': 1747, 'level': 16}, {'ability': 5221, 'time': 1847, 'level': 17}, {'ability': 6165, 'time': 2200, 'level': 18}]",False,5337011832.0,,,5337011832
131.0,80.0,44.0,16.0,181.0,63.0,0.0,16.0,16.0,0.0,0.0,309.0,2.0,7.0,1.0,0.0,215.0,7.0,366.0,453.0,19.0,8481.0,1746.0,0.0,461.0,13010.0,4712.0,892.0,0.0,"[{'ability': 5412, 'time': 194, 'level': 1}, {'ability': 7309, 'time': 371, 'level': 2}, {'ability': 5412, 'time': 442, 'level': 3}, {'ability': 7309, 'time': 630, 'level': 4}, {'ability': 5412, 'time': 694, 'level': 5}, {'ability': 5415, 'time': 781, 'level': 6}, {'ability': 5412, 'time': 861, 'level': 7}, {'ability': 7309, 'time': 941, 'level': 8}, {'ability': 5414, 'time': 1074, 'level': 9}, {'ability': 423, 'time': 1164, 'level': 10}, {'ability': 7309, 'time': 1247, 'level': 11}, {'ability': 5415, 'time': 1340, 'level': 12}, {'ability': 5414, 'time': 1429, 'level': 13}, {'ability': 5414, 'time': 1545, 'level': 14}, {'ability': 6262, 'time': 1682, 'level': 15}, {'ability': 5414, 'time': 1802, 'level': 16}, {'ability': 5415, 'time': 2178, 'level': 17}]",False,5335107192.0,,"[{'unitname': 'spirit_bear', 'item_0': 11, 'item_1': 166, 'item_2': 54, 'item_3': 0, 'item_4': 50, 'item_5': 172, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5335107192
128.0,1.0,145.0,63.0,0.0,53.0,208.0,116.0,0.0,0.0,0.0,377.0,5.0,11.0,7.0,0.0,424.0,15.0,513.0,600.0,26.0,,,,,,,,,,0.0,5326927483.0,,,5326927483
0.0,47.0,48.0,127.0,158.0,0.0,231.0,206.0,0.0,0.0,0.0,0.0,9.0,9.0,19.0,0.0,269.0,5.0,694.0,796.0,25.0,,,,,,,,,,True,4974392960.0,"{'team': 2, 'winner': True}",,4974392960
2.0,15.0,170.0,40.0,166.0,139.0,156.0,48.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,129.0,3.0,1189.0,1613.0,25.0,,,,,,,,,,1.0,4905985665.0,,,4905985665
1.0,67.0,147.0,139.0,123.0,117.0,137.0,63.0,113.0,279.0,0.0,308.0,18.0,3.0,22.0,0.0,363.0,18.0,644.0,740.0,28.0,70351.0,5388.0,0.0,6063.0,24090.0,30757.0,2548.0,0.0,"[{'ability': 5334, 'time': 174, 'level': 1}, {'ability': 5336, 'time': 335, 'level': 2}, {'ability': 5336, 'time': 446, 'level': 3}, {'ability': 5335, 'time': 533, 'level': 4}, {'ability': 5336, 'time': 655, 'level': 5}, {'ability': 5337, 'time': 692, 'level': 6}, {'ability': 5334, 'time': 823, 'level': 7}, {'ability': 5336, 'time': 862, 'level': 8}, {'ability': 5334, 'time': 1020, 'level': 9}, {'ability': 5334, 'time': 1181, 'level': 10}, {'ability': 5335, 'time': 1268, 'level': 11}, {'ability': 5337, 'time': 1319, 'level': 12}, {'ability': 5910, 'time': 1335, 'level': 13}, {'ability': 5335, 'time': 1352, 'level': 14}, {'ability': 5335, 'time': 1454, 'level': 15}, {'ability': 6148, 'time': 1575, 'level': 16}, {'ability': 5337, 'time': 1685, 'level': 17}, {'ability': 6901, 'time': 1958, 'level': 18}, {'ability': 6903, 'time': 2618, 'level': 19}]",True,5417535106.0,,,5417535106
131.0,77.0,194.0,208.0,73.0,11.0,164.0,48.0,0.0,0.0,0.0,381.0,13.0,3.0,21.0,0.0,302.0,12.0,569.0,688.0,24.0,21060.0,9085.0,0.0,5008.0,16790.0,15730.0,3895.0,0.0,"[{'ability': 5395, 'time': 204, 'level': 1}, {'ability': 5397, 'time': 363, 'level': 2}, {'ability': 5397, 'time': 492, 'level': 3}, {'ability': 5395, 'time': 545, 'level': 4}, {'ability': 5397, 'time': 647, 'level': 5}, {'ability': 5398, 'time': 723, 'level': 6}, {'ability': 5395, 'time': 841, 'level': 7}, {'ability': 5395, 'time': 941, 'level': 8}, {'ability': 5397, 'time': 985, 'level': 9}, {'ability': 5931, 'time': 1094, 'level': 10}, {'ability': 5396, 'time': 1177, 'level': 11}, {'ability': 5398, 'time': 1318, 'level': 12}, {'ability': 5396, 'time': 1347, 'level': 13}, {'ability': 5396, 'time': 1462, 'level': 14}, {'ability': 6021, 'time': 1625, 'level': 15}, {'ability': 5396, 'time': 1695, 'level': 16}, {'ability': 5398, 'time': 1919, 'level': 17}, {'ability': 6134, 'time': 2091, 'level': 18}]",True,5436817030.0,,,5436817030
3.0,84.0,180.0,232.0,11.0,188.0,206.0,96.0,0.0,0.0,0.0,0.0,2.0,11.0,34.0,0.0,71.0,2.0,337.0,539.0,25.0,,,,,,,,,,1.0,5108041354.0,,,5108041354
130.0,23.0,151.0,210.0,36.0,11.0,48.0,21.0,0.0,0.0,0.0,381.0,5.0,7.0,5.0,0.0,192.0,7.0,377.0,437.0,18.0,15390.0,0.0,0.0,1328.0,10205.0,10265.0,0.0,0.0,"[{'ability': 5031, 'time': 260, 'level': 1}, {'ability': 5032, 'time': 384, 'level': 2}, {'ability': 5032, 'time': 433, 'level': 3}, {'ability': 5033, 'time': 551, 'level': 4}, {'ability': 5032, 'time': 669, 'level': 5}, {'ability': 5035, 'time': 802, 'level': 6}, {'ability': 5032, 'time': 917, 'level': 7}, {'ability': 5031, 'time': 998, 'level': 8}, {'ability': 5031, 'time': 1207, 'level': 9}, {'ability': 5933, 'time': 1366, 'level': 10}, {'ability': 5031, 'time': 1451, 'level': 11}, {'ability': 5035, 'time': 1516, 'level': 12}, {'ability': 5033, 'time': 1590, 'level': 13}, {'ability': 5033, 'time': 1714, 'level': 14}, {'ability': 6385, 'time': 1852, 'level': 15}, {'ability': 5033, 'time': 1923, 'level': 16}, {'ability': 5035, 'time': 2252, 'level': 17}]",False,5395033742.0,,,5395033742
1.0,39.0,98.0,41.0,77.0,24.0,63.0,57.0,77.0,0.0,0.0,325.0,8.0,9.0,7.0,0.0,147.0,4.0,316.0,488.0,21.0,21602.0,749.0,0.0,1469.0,11340.0,14909.0,439.0,0.0,"[{'ability': 5173, 'time': 169, 'level': 1}, {'ability': 5175, 'time': 288, 'level': 2}, {'ability': 5173, 'time': 347, 'level': 3}, {'ability': 5174, 'time': 422, 'level': 4}, {'ability': 5173, 'time': 508, 'level': 5}, {'ability': 5176, 'time': 596, 'level': 6}, {'ability': 5174, 'time': 763, 'level': 7}, {'ability': 5175, 'time': 821, 'level': 8}, {'ability': 5175, 'time': 968, 'level': 9}, {'ability': 5960, 'time': 1016, 'level': 10}, {'ability': 5173, 'time': 1175, 'level': 11}, {'ability': 5176, 'time': 1283, 'level': 12}, {'ability': 5175, 'time': 1451, 'level': 13}, {'ability': 5174, 'time': 1640, 'level': 14}, {'ability': 6021, 'time': 1804, 'level': 15}, {'ability': 5174, 'time': 1966, 'level': 16}, {'ability': 5176, 'time': 2206, 'level': 17}, {'ability': 6407, 'time': 2456, 'level': 18}]",False,5445019285.0,,,5445019285
2.0,37.0,29.0,36.0,92.0,108.0,254.0,218.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,0.0,68.0,7.0,298.0,459.0,21.0,,,,,,,,,,1.0,4963747477.0,,,4963747477
1.0,64.0,190.0,204.0,0.0,180.0,77.0,0.0,0.0,0.0,0.0,289.0,3.0,10.0,23.0,0.0,175.0,14.0,406.0,681.0,24.0,41242.0,3452.0,0.0,1331.0,13465.0,21244.0,1453.0,0.0,"[{'ability': 5297, 'time': 248, 'level': 1}, {'ability': 5299, 'time': 277, 'level': 2}, {'ability': 5297, 'time': 328, 'level': 3}, {'ability': 5299, 'time': 400, 'level': 4}, {'ability': 5299, 'time': 471, 'level': 5}, {'ability': 5297, 'time': 536, 'level': 6}, {'ability': 5299, 'time': 641, 'level': 7}, {'ability': 5297, 'time': 779, 'level': 8}, {'ability': 5300, 'time': 861, 'level': 9}, {'ability': 5298, 'time': 990, 'level': 10}, {'ability': 5996, 'time': 1154, 'level': 11}, {'ability': 5300, 'time': 1322, 'level': 12}, {'ability': 5298, 'time': 1427, 'level': 13}, {'ability': 5298, 'time': 1627, 'level': 14}, {'ability': 5298, 'time': 1749, 'level': 15}, {'ability': 6381, 'time': 1835, 'level': 16}, {'ability': 5300, 'time': 2054, 'level': 17}, {'ability': 6661, 'time': 2303, 'level': 18}]",False,5453794983.0,,,5453794983
3.0,15.0,63.0,100.0,26.0,75.0,170.0,0.0,0.0,0.0,0.0,375.0,8.0,1.0,2.0,0.0,90.0,9.0,456.0,574.0,14.0,12604.0,1605.0,0.0,1006.0,7985.0,10663.0,834.0,0.0,"[{'ability': 5083, 'time': 221, 'level': 1}, {'ability': 5084, 'time': 301, 'level': 2}, {'ability': 5083, 'time': 346, 'level': 3}, {'ability': 5082, 'time': 412, 'level': 4}, {'ability': 5083, 'time': 478, 'level': 5}, {'ability': 5085, 'time': 552, 'level': 6}, {'ability': 5083, 'time': 689, 'level': 7}, {'ability': 5084, 'time': 728, 'level': 8}, {'ability': 5084, 'time': 839, 'level': 9}, {'ability': 5084, 'time': 898, 'level': 10}, {'ability': 6014, 'time': 962, 'level': 11}, {'ability': 5085, 'time': 1131, 'level': 12}, {'ability': 5082, 'time': 1221, 'level': 13}, {'ability': 5082, 'time': 1268, 'level': 14}]",True,5435502251.0,,,5435502251
1.0,36.0,43.0,269.0,0.0,0.0,244.0,231.0,0.0,216.0,0.0,359.0,6.0,4.0,19.0,0.0,76.0,3.0,403.0,485.0,18.0,,,,,,,,,,1.0,5290985140.0,,,5290985140
132.0,114.0,145.0,116.0,108.0,135.0,208.0,50.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,165.0,13.0,1023.0,1060.0,25.0,,,,,,,,,,1.0,4898113204.0,,,4898113204
130.0,108.0,63.0,178.0,11.0,42.0,94.0,51.0,0.0,0.0,0.0,331.0,1.0,9.0,6.0,0.0,113.0,8.0,284.0,373.0,15.0,14697.0,70.0,0.0,1171.0,6870.0,8894.0,34.0,0.0,"[{'ability': 5615, 'time': 228, 'level': 1}, {'ability': 5613, 'time': 341, 'level': 2}, {'ability': 5614, 'time': 407, 'level': 3}, {'ability': 5615, 'time': 526, 'level': 4}, {'ability': 5615, 'time': 651, 'level': 5}, {'ability': 5616, 'time': 744, 'level': 6}, {'ability': 5613, 'time': 826, 'level': 7}, {'ability': 5615, 'time': 997, 'level': 8}, {'ability': 5613, 'time': 1175, 'level': 9}, {'ability': 6967, 'time': 1410, 'level': 10}, {'ability': 5613, 'time': 1474, 'level': 11}, {'ability': 5614, 'time': 1504, 'level': 12}, {'ability': 5614, 'time': 1631, 'level': 13}, {'ability': 5616, 'time': 1781, 'level': 14}, {'ability': 6968, 'time': 1921, 'level': 15}]",False,5433704149.0,,,5433704149
131.0,30.0,0.0,61.0,59.0,0.0,215.0,180.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,38.0,6.0,252.0,388.0,17.0,,,,,,,,,,0.0,4992843478.0,,,4992843478
129.0,36.0,269.0,43.0,188.0,0.0,79.0,180.0,0.0,0.0,0.0,331.0,3.0,8.0,4.0,0.0,38.0,5.0,209.0,371.0,17.0,11953.0,291.0,5011.0,218.0,7280.0,5689.0,183.0,3049.0,"[{'ability': 5158, 'time': 184, 'level': 1}, {'ability': 5159, 'time': 378, 'level': 2}, {'ability': 5158, 'time': 471, 'level': 3}, {'ability': 5160, 'time': 632, 'level': 4}, {'ability': 5158, 'time': 821, 'level': 5}, {'ability': 5161, 'time': 979, 'level': 6}, {'ability': 5159, 'time': 1165, 'level': 7}, {'ability': 5158, 'time': 1341, 'level': 8}, {'ability': 5159, 'time': 1472, 'level': 9}, {'ability': 5159, 'time': 1509, 'level': 10}, {'ability': 6137, 'time': 1586, 'level': 11}, {'ability': 5160, 'time': 1785, 'level': 12}, {'ability': 5161, 'time': 1934, 'level': 13}, {'ability': 5160, 'time': 2140, 'level': 14}, {'ability': 7111, 'time': 2150, 'level': 15}, {'ability': 5160, 'time': 2154, 'level': 16}]",False,5354311388.0,,,5354311388
3.0,80.0,112.0,108.0,63.0,90.0,381.0,143.0,0.0,0.0,0.0,0.0,3.0,8.0,12.0,0.0,313.0,3.0,459.0,534.0,26.0,,,,,,,,,,False,5131400924.0,,"[{'unitname': 'spirit_bear', 'item_0': 299, 'item_1': 172, 'item_2': 334, 'item_3': 137, 'item_4': 0, 'item_5': 309, 'backpack_0': 0, 'backpack_1': 0, 'backpack_2': 0, 'item_neutral': 0}]",5131400924
3.0,93.0,36.0,152.0,75.0,116.0,63.0,143.0,0.0,0.0,0.0,362.0,3.0,10.0,15.0,0.0,206.0,12.0,346.0,501.0,22.0,16383.0,208.0,0.0,69.0,13750.0,8312.0,149.0,0.0,"[{'ability': 5496, 'time': 150, 'level': 1}, {'ability': 5495, 'time': 337, 'level': 2}, {'ability': 5496, 'time': 408, 'level': 3}, {'ability': 5494, 'time': 525, 'level': 4}, {'ability': 5495, 'time': 667, 'level': 5}, {'ability': 5497, 'time': 821, 'level': 6}, {'ability': 5495, 'time': 948, 'level': 7}, {'ability': 5494, 'time': 1000, 'level': 8}, {'ability': 5494, 'time': 1178, 'level': 9}, {'ability': 5495, 'time': 1341, 'level': 10}, {'ability': 6250, 'time': 1442, 'level': 11}, {'ability': 5494, 'time': 1619, 'level': 12}, {'ability': 5497, 'time': 1657, 'level': 13}, {'ability': 5496, 'time': 1753, 'level': 14}, {'ability': 6289, 'time': 1861, 'level': 15}, {'ability': 5496, 'time': 1909, 'level': 16}, {'ability': 5497, 'time': 2085, 'level': 17}, {'ability': 6892, 'time': 2528, 'level': 18}]",False,5421637342.0,,,5421637342
130.0,94.0,139.0,75.0,63.0,26.0,147.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,11.0,0.0,149.0,14.0,600.0,763.0,23.0,,,,,,,,,,False,4970178273.0,"{'team': 3, 'winner': False}",,4970178273
0.0,61.0,182.0,48.0,108.0,0.0,250.0,229.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,153.0,7.0,687.0,730.0,22.0,,,,,,,,,,True,4904447716.0,"{'team': 2, 'winner': True}",,4904447716
4.0,129.0,88.0,0.0,0.0,244.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,30.0,5.0,261.0,364.0,11.0,,,,,,,,,,1.0,4991592168.0,,,4991592168
129.0,47.0,44.0,75.0,166.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,64.0,3.0,392.0,452.0,13.0,,,,,,,,,,False,4953816809.0,"{'team': 3, 'winner': False}",,4953816809
0.0,71.0,81.0,94.0,73.0,108.0,267.0,50.0,0.0,0.0,0.0,212.0,11.0,4.0,17.0,0.0,59.0,6.0,356.0,505.0,20.0,,,,,,,,,,1.0,5222602475.0,,,5222602475
1.0,41.0,10.0,158.0,32.0,63.0,156.0,249.0,52.0,216.0,0.0,378.0,15.0,4.0,15.0,0.0,285.0,8.0,645.0,697.0,27.0,33408.0,8390.0,0.0,2899.0,24495.0,20741.0,4699.0,0.0,"[{'ability': 5184, 'time': 235, 'level': 1}, {'ability': 5182, 'time': 420, 'level': 2}, {'ability': 5184, 'time': 502, 'level': 3}, {'ability': 5182, 'time': 617, 'level': 4}, {'ability': 5184, 'time': 741, 'level': 5}, {'ability': 5185, 'time': 862, 'level': 6}, {'ability': 5184, 'time': 963, 'level': 7}, {'ability': 5182, 'time': 1099, 'level': 8}, {'ability': 5182, 'time': 1155, 'level': 9}, {'ability': 5691, 'time': 1268, 'level': 10}, {'ability': 6137, 'time': 1354, 'level': 11}, {'ability': 5185, 'time': 1412, 'level': 12}, {'ability': 5691, 'time': 1505, 'level': 13}, {'ability': 5691, 'time': 1534, 'level': 14}, {'ability': 6807, 'time': 1612, 'level': 15}, {'ability': 5691, 'time': 1663, 'level': 16}, {'ability': 5185, 'time': 1892, 'level': 17}, {'ability': 6128, 'time': 2123, 'level': 18}, {'ability': 7001, 'time': 2722, 'level': 19}]",True,5328735986.0,,,5328735986
131.0,13.0,77.0,41.0,63.0,166.0,123.0,7.0,0.0,0.0,0.0,325.0,1.0,8.0,5.0,0.0,231.0,13.0,366.0,555.0,23.0,14389.0,622.0,0.0,1159.0,12140.0,7409.0,408.0,0.0,"[{'ability': 5069, 'time': 206, 'level': 1}, {'ability': 5071, 'time': 353, 'level': 2}, {'ability': 5071, 'time': 419, 'level': 3}, {'ability': 5072, 'time': 470, 'level': 4}, {'ability': 5071, 'time': 558, 'level': 5}, {'ability': 5073, 'time': 637, 'level': 6}, {'ability': 5071, 'time': 751, 'level': 7}, {'ability': 5069, 'time': 855, 'level': 8}, {'ability': 5069, 'time': 921, 'level': 9}, {'ability': 6009, 'time': 1019, 'level': 10}, {'ability': 5069, 'time': 1183, 'level': 11}, {'ability': 5073, 'time': 1286, 'level': 12}, {'ability': 5072, 'time': 1452, 'level': 13}, {'ability': 5072, 'time': 1531, 'level': 14}, {'ability': 348, 'time': 1599, 'level': 15}, {'ability': 5072, 'time': 1740, 'level': 16}, {'ability': 5073, 'time': 2092, 'level': 17}, {'ability': 6402, 'time': 2300, 'level': 18}]",False,5445299958.0,,,5445299958
128.0,36.0,231.0,100.0,259.0,36.0,0.0,289.0,0.0,0.0,0.0,0.0,7.0,5.0,23.0,0.0,66.0,1.0,322.0,449.0,19.0,,,,,,,,,,1.0,5168449273.0,,,5168449273
0.0,83.0,23.0,21.0,214.0,88.0,244.0,57.0,182.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,27.0,1.0,178.0,304.0,15.0,,,,,,,,,,0.0,4979873529.0,,,4979873529
1.0,35.0,263.0,208.0,133.0,214.0,156.0,158.0,240.0,43.0,0.0,372.0,5.0,12.0,52.0,0.0,598.0,8.0,564.0,512.0,30.0,68953.0,132.0,400.0,10299.0,37790.0,21661.0,74.0,373.0,"[{'ability': 5155, 'time': 169, 'level': 1}, {'ability': 5154, 'time': 334, 'level': 2}, {'ability': 5156, 'time': 437, 'level': 3}, {'ability': 5154, 'time': 539, 'level': 4}, {'ability': 5156, 'time': 682, 'level': 5}, {'ability': 5157, 'time': 787, 'level': 6}, {'ability': 5154, 'time': 893, 'level': 7}, {'ability': 5154, 'time': 1043, 'level': 8}, {'ability': 5156, 'time': 1246, 'level': 9}, {'ability': 5951, 'time': 1452, 'level': 10}, {'ability': 5156, 'time': 1725, 'level': 11}, {'ability': 5157, 'time': 2002, 'level': 12}, {'ability': 5155, 'time': 2086, 'level': 13}, {'ability': 5155, 'time': 2123, 'level': 14}, {'ability': 7396, 'time': 2147, 'level': 15}, {'ability': 5155, 'time': 2522, 'level': 16}, {'ability': 5157, 'time': 2735, 'level': 17}, {'ability': 6305, 'time': 3280, 'level': 18}, {'ability': 5943, 'time': 3633, 'level': 19}, {'ability': 5938, 'time': 6189, 'level': 20}, {'ability': 5907, 'time': 6189, 'level': 21}, {'ability': 6896, 'time': 6189, 'level': 22}, {'ability': 6198, 'time': 6189, 'level': 23}]",False,5458034435.0,,,5458034435
1.0,47.0,225.0,127.0,218.0,185.0,50.0,206.0,60.0,0.0,0.0,0.0,9.0,12.0,21.0,0.0,114.0,3.0,541.0,751.0,25.0,,,,,,,,,,True,4979611401.0,"{'team': 2, 'winner': True}",,4979611401
128.0,36.0,267.0,36.0,43.0,0.0,127.0,231.0,0.0,0.0,0.0,298.0,7.0,7.0,8.0,0.0,99.0,3.0,293.0,390.0,18.0,,,,,,,,,,False,5328170762.0,,,5328170762
1.0,93.0,143.0,11.0,75.0,75.0,152.0,63.0,16.0,0.0,0.0,331.0,3.0,9.0,7.0,0.0,152.0,10.0,338.0,468.0,19.0,,,,,,,,,,0.0,5280655116.0,,,5280655116
129.0,75.0,290.0,188.0,36.0,214.0,254.0,263.0,0.0,0.0,0.0,0.0,8.0,6.0,12.0,0.0,58.0,11.0,320.0,480.0,21.0,,,,,,,,,,0.0,5166812942.0,,,5166812942
